user_id,event_index,event_type,event_timestamp
U03825,3,exit,2024-01-12 06:00:00
U03826,0,landing,2024-01-12 00:00:00
U03826,1,browse,2024-01-12 20:00:00
U03826,2,exit,2024-01-12 23:00:00
U03827,0,landing,2024-01-18 00:00:00
U03827,1,browse,2024-01-18 18:00:00
U03827,2,browse,2024-01-19 23:00:00
U03827,3,exit,2024-01-20 07:00:00
U03828,0,landing,2024-01-08 00:00:00
U03828,1,browse,2024-01-08 23:00:00
U03828,2,register,2024-01-09 01:00:00
U03828,3,deposit,2024-01-09 22:00:00
U03828,4,exit,2024-01-10 11:00:00
U03829,0,landing,2024-01-25 00:00:00
U03829,1,browse,2024-01-26 10:00:00
U03829,2,register,2024-01-26 19:00:00
U03829,3,deposit,2024-01-26 20:00:00
U03829,4,exit,2024-01-28 00:00:00
U03830,0,landing,2024-01-12 00:00:00
U03830,1,browse,2024-01-13 08:00:00
U03830,2,exit,2024-01-13 11:00:00
U03831,0,landing,2024-01-18 00:00:00
U03831,1,browse,2024-01-18 02:00:00
U03831,2,register,2024-01-18 07:00:00
U03831,3,deposit,2024-01-18 09:00:00
U03831,4,exit,2024-01-19 05:00:00
U03832,0,landing,2024-01-11 00:00:00
U03832,1,browse,2024-01-11 16:00:00
U03832,2,exit,2024-01-12 12:00:00
U03833,0,landing,2024-01-26 00:00:00
U03833,1,browse,2024-01-27 09:00:00
U03833,2,exit,2024-01-27 16:00:00
U03834,0,landing,2024-01-09 00:00:00
U03834,1,exit,2024-01-09 19:00:00
U03835,0,landing,2024-01-24 00:00:00
U03835,1,browse,2024-01-24 09:00:00
U03835,2,exit,2024-01-24 12:00:00
U03836,0,landing,2024-01-30 00:00:00
U03836,1,browse,2024-01-30 15:00:00
U03836,2,exit,2024-01-30 17:00:00
U03837,0,landing,2024-01-30 00:00:00
U03837,1,browse,2024-01-30 02:00:00
U03837,2,exit,2024-01-30 17:00:00
U03838,0,landing,2024-01-08 00:00:00
U03838,1,browse,2024-01-09 05:00:00
U03838,2,register,2024-01-09 22:00:00
U03838,3,deposit,2024-01-10 14:00:00
U03838,4,exit,2024-01-11 16:00:00
U03839,0,landing,2024-01-18 00:00:00
U03839,1,browse,2024-01-18 21:00:00
U03839,2,browse,2024-01-19 20:00:00
U03839,3,exit,2024-01-21 04:00:00
U03840,0,landing,2024-01-18 00:00:00
U03840,1,browse,2024-01-18 18:00:00
U03840,2,register,2024-01-19 06:00:00
U03840,3,exit,2024-01-19 07:00:00
U03841,0,landing,2024-01-23 00:00:00
U03841,1,browse,2024-01-23 20:00:00
U03841,2,register,2024-01-24 19:00:00
U03841,3,exit,2024-01-25 05:00:00
U03842,0,landing,2024-01-24 00:00:00
U03842,1,browse,2024-01-24 04:00:00
U03842,2,register,2024-01-25 05:00:00
U03842,3,deposit,2024-01-26 03:00:00
U03842,4,exit,2024-01-27 06:00:00
U03843,0,landing,2024-01-12 00:00:00
U03843,1,browse,2024-01-13 05:00:00
U03843,2,exit,2024-01-13 08:00:00
U03844,0,landing,2024-01-08 00:00:00
U03844,1,browse,2024-01-09 03:00:00
U03844,2,register,2024-01-09 08:00:00
U03844,3,deposit,2024-01-10 04:00:00
U03844,4,exit,2024-01-10 08:00:00
U03845,0,landing,2024-01-16 00:00:00
U03845,1,browse,2024-01-17 02:00:00
U03845,2,register,2024-01-17 13:00:00
U03845,3,deposit,2024-01-18 15:00:00
U03845,4,exit,2024-01-19 10:00:00
U03846,0,landing,2024-01-28 00:00:00
U03846,1,browse,2024-01-28 12:00:00
U03846,2,exit,2024-01-29 09:00:00
U03847,0,landing,2024-01-22 00:00:00
U03847,1,browse,2024-01-22 12:00:00
U03847,2,exit,2024-01-23 04:00:00
U03848,0,landing,2024-01-01 00:00:00
U03848,1,browse,2024-01-01 03:00:00
U03848,2,register,2024-01-01 21:00:00
U03848,3,deposit,2024-01-02 03:00:00
U03848,4,exit,2024-01-03 09:00:00
U03849,0,landing,2024-01-11 00:00:00
U03849,1,browse,2024-01-11 16:00:00
U03849,2,exit,2024-01-12 18:00:00
U03850,0,landing,2024-01-28 00:00:00
U03850,1,browse,2024-01-28 02:00:00
U03850,2,register,2024-01-29 03:00:00
U03850,3,deposit,2024-01-29 15:00:00
U03850,4,exit,2024-01-30 23:00:00
U03851,0,landing,2024-01-15 00:00:00
U03851,1,browse,2024-01-15 04:00:00
U03851,2,register,2024-01-15 20:00:00
U03851,3,deposit,2024-01-16 10:00:00
U03851,4,exit,2024-01-17 01:00:00
U03852,0,landing,2024-01-12 00:00:00
U03852,1,browse,2024-01-12 12:00:00
U03852,2,register,2024-01-13 03:00:00
U03852,3,exit,2024-01-13 09:00:00
U03853,0,landing,2024-01-17 00:00:00
U03853,1,browse,2024-01-18 01:00:00
U03853,2,exit,2024-01-18 16:00:00
U03854,0,landing,2024-01-20 00:00:00
U03854,1,browse,2024-01-21 04:00:00
U03854,2,browse,2024-01-22 06:00:00
U03854,3,exit,2024-01-22 18:00:00
U03855,0,landing,2024-01-23 00:00:00
U03855,1,exit,2024-01-23 06:00:00
U03856,0,landing,2024-01-05 00:00:00
U03856,1,browse,2024-01-05 09:00:00
U03856,2,browse,2024-01-05 11:00:00
U03856,3,register,2024-01-06 07:00:00
U03856,4,deposit,2024-01-06 13:00:00
U03857,0,landing,2024-01-29 00:00:00
U03857,1,browse,2024-01-29 08:00:00
U03857,2,exit,2024-01-30 07:00:00
U03858,0,landing,2024-01-13 00:00:00
U03858,1,browse,2024-01-13 14:00:00
U03858,2,exit,2024-01-14 21:00:00
U03859,0,landing,2024-01-27 00:00:00
U03859,1,exit,2024-01-27 01:00:00
U03860,0,landing,2024-01-25 00:00:00
U03860,1,browse,2024-01-25 03:00:00
U03860,2,exit,2024-01-25 17:00:00
U03861,0,landing,2024-01-18 00:00:00
U03861,1,browse,2024-01-18 23:00:00
U03861,2,register,2024-01-19 00:00:00
U03861,3,deposit,2024-01-19 12:00:00
U03861,4,exit,2024-01-19 22:00:00
U03862,0,landing,2024-01-04 00:00:00
U03862,1,browse,2024-01-04 16:00:00
U03862,2,browse,2024-01-05 08:00:00
U03862,3,exit,2024-01-05 22:00:00
U03863,0,landing,2024-01-03 00:00:00
U03863,1,browse,2024-01-03 04:00:00
U03863,2,exit,2024-01-03 05:00:00
U03864,0,landing,2024-01-21 00:00:00
U03864,1,browse,2024-01-21 22:00:00
U03864,2,browse,2024-01-23 02:00:00
U03864,3,exit,2024-01-23 09:00:00
U03865,0,landing,2024-01-22 00:00:00
U03865,1,browse,2024-01-22 18:00:00
U03865,2,browse,2024-01-24 02:00:00
U03865,3,register,2024-01-24 07:00:00
U03865,4,exit,2024-01-25 16:00:00
U03866,0,landing,2024-01-01 00:00:00
U03866,1,browse,2024-01-02 05:00:00
U03866,2,exit,2024-01-02 15:00:00
U03867,0,landing,2024-01-24 00:00:00
U03867,1,browse,2024-01-24 14:00:00
U03867,2,exit,2024-01-24 23:00:00
U03868,0,landing,2024-01-15 00:00:00
U03868,1,browse,2024-01-16 11:00:00
U03868,2,browse,2024-01-16 16:00:00
U03868,3,register,2024-01-17 11:00:00
U03868,4,exit,2024-01-18 09:00:00
U03869,0,landing,2024-01-01 00:00:00
U03869,1,browse,2024-01-01 08:00:00
U03869,2,register,2024-01-02 03:00:00
U03869,3,deposit,2024-01-03 02:00:00
U03869,4,exit,2024-01-03 15:00:00
U03870,0,landing,2024-01-15 00:00:00
U03870,1,browse,2024-01-16 08:00:00
U03870,2,register,2024-01-17 12:00:00
U03870,3,deposit,2024-01-18 15:00:00
U03870,4,exit,2024-01-19 19:00:00
U03871,0,landing,2024-01-21 00:00:00
U03871,1,browse,2024-01-22 03:00:00
U03871,2,exit,2024-01-22 08:00:00
U03872,0,landing,2024-01-23 00:00:00
U03872,1,browse,2024-01-23 21:00:00
U03872,2,register,2024-01-25 04:00:00
U03872,3,deposit,2024-01-25 08:00:00
U03872,4,exit,2024-01-26 11:00:00
U03873,0,landing,2024-01-05 00:00:00
U03873,1,browse,2024-01-05 09:00:00
U03873,2,exit,2024-01-06 01:00:00
U03874,0,landing,2024-01-18 00:00:00
U03874,1,browse,2024-01-19 05:00:00
U03874,2,browse,2024-01-19 07:00:00
U03874,3,exit,2024-01-20 08:00:00
U03875,0,landing,2024-01-05 00:00:00
U03875,1,browse,2024-01-05 10:00:00
U03875,2,register,2024-01-05 23:00:00
U03875,3,deposit,2024-01-07 07:00:00
U03875,4,exit,2024-01-07 15:00:00
U03876,0,landing,2024-01-27 00:00:00
U03876,1,browse,2024-01-28 10:00:00
U03876,2,register,2024-01-29 05:00:00
U03876,3,deposit,2024-01-30 14:00:00
U03876,4,exit,2024-01-31 14:00:00
U03877,0,landing,2024-01-05 00:00:00
U03877,1,browse,2024-01-05 20:00:00
U03877,2,register,2024-01-06 09:00:00
U03877,3,deposit,2024-01-06 11:00:00
U03877,4,exit,2024-01-06 14:00:00
U03878,0,landing,2024-01-11 00:00:00
U03878,1,browse,2024-01-11 16:00:00
U03878,2,exit,2024-01-13 03:00:00
U03879,0,landing,2024-01-23 00:00:00
U03879,1,browse,2024-01-23 05:00:00
U03879,2,exit,2024-01-23 19:00:00
U03880,0,landing,2024-01-21 00:00:00
U03880,1,browse,2024-01-22 09:00:00
U03880,2,exit,2024-01-23 10:00:00
U03881,0,landing,2024-01-25 00:00:00
U03881,1,browse,2024-01-26 11:00:00
U03881,2,exit,2024-01-27 04:00:00
U03882,0,landing,2024-01-14 00:00:00
U03882,1,browse,2024-01-14 22:00:00
U03882,2,register,2024-01-15 03:00:00
U03882,3,exit,2024-01-16 01:00:00
U03883,0,landing,2024-01-30 00:00:00
U03883,1,exit,2024-01-31 10:00:00
U03884,0,landing,2024-01-22 00:00:00
U03884,1,browse,2024-01-22 02:00:00
U03884,2,browse,2024-01-23 03:00:00
U03884,3,exit,2024-01-24 02:00:00
U03885,0,landing,2024-01-28 00:00:00
U03885,1,browse,2024-01-28 15:00:00
U03885,2,register,2024-01-29 15:00:00
U03885,3,deposit,2024-01-29 20:00:00
U03885,4,exit,2024-01-30 06:00:00
U03886,0,landing,2024-01-26 00:00:00
U03886,1,browse,2024-01-26 16:00:00
U03886,2,register,2024-01-28 00:00:00
U03886,3,deposit,2024-01-29 00:00:00
U03886,4,exit,2024-01-30 02:00:00
U03887,0,landing,2024-01-14 00:00:00
U03887,1,browse,2024-01-14 17:00:00
U03887,2,exit,2024-01-16 03:00:00
U03888,0,landing,2024-01-27 00:00:00
U03888,1,browse,2024-01-27 19:00:00
U03888,2,register,2024-01-28 19:00:00
U03888,3,deposit,2024-01-29 03:00:00
U03888,4,exit,2024-01-29 05:00:00
U03889,0,landing,2024-01-19 00:00:00
U03889,1,browse,2024-01-19 09:00:00
U03889,2,register,2024-01-20 12:00:00
U03889,3,exit,2024-01-21 09:00:00
U03890,0,landing,2024-01-05 00:00:00
U03890,1,browse,2024-01-05 04:00:00
U03890,2,exit,2024-01-06 07:00:00
U03891,0,landing,2024-01-23 00:00:00
U03891,1,browse,2024-01-24 08:00:00
U03891,2,exit,2024-01-24 20:00:00
U03892,0,landing,2024-01-15 00:00:00
U03892,1,browse,2024-01-15 14:00:00
U03892,2,register,2024-01-16 07:00:00
U03892,3,deposit,2024-01-17 01:00:00
U03892,4,exit,2024-01-17 10:00:00
U03893,0,landing,2024-01-22 00:00:00
U03893,1,browse,2024-01-23 00:00:00
U03893,2,register,2024-01-23 01:00:00
U03893,3,exit,2024-01-23 13:00:00
U03894,0,landing,2024-01-15 00:00:00
U03894,1,browse,2024-01-15 01:00:00
U03894,2,browse,2024-01-15 20:00:00
U03894,3,exit,2024-01-16 19:00:00
U03895,0,landing,2024-01-24 00:00:00
U03895,1,exit,2024-01-25 06:00:00
U03896,0,landing,2024-01-05 00:00:00
U03896,1,exit,2024-01-06 00:00:00
U03897,0,landing,2024-01-02 00:00:00
U03897,1,browse,2024-01-03 06:00:00
U03897,2,exit,2024-01-03 08:00:00
U03898,0,landing,2024-01-03 00:00:00
U03898,1,browse,2024-01-03 19:00:00
U03898,2,exit,2024-01-05 00:00:00
U03899,0,landing,2024-01-05 00:00:00
U03899,1,browse,2024-01-05 16:00:00
U03899,2,exit,2024-01-06 05:00:00
U03900,0,landing,2024-01-19 00:00:00
U03900,1,browse,2024-01-19 18:00:00
U03900,2,register,2024-01-20 15:00:00
U03900,3,deposit,2024-01-20 20:00:00
U03900,4,exit,2024-01-21 22:00:00
U03901,0,landing,2024-01-14 00:00:00
U03901,1,browse,2024-01-14 15:00:00
U03901,2,register,2024-01-15 00:00:00
U03901,3,deposit,2024-01-16 10:00:00
U03901,4,exit,2024-01-17 14:00:00
U03902,0,landing,2024-01-29 00:00:00
U03902,1,browse,2024-01-29 10:00:00
U03902,2,browse,2024-01-29 12:00:00
U03902,3,exit,2024-01-29 16:00:00
U03903,0,landing,2024-01-24 00:00:00
U03903,1,exit,2024-01-25 10:00:00
U03904,0,landing,2024-01-25 00:00:00
U03904,1,browse,2024-01-26 11:00:00
U03904,2,register,2024-01-27 01:00:00
U03904,3,exit,2024-01-27 15:00:00
U03905,0,landing,2024-01-07 00:00:00
U03905,1,exit,2024-01-08 04:00:00
U03906,0,landing,2024-01-17 00:00:00
U03906,1,browse,2024-01-17 11:00:00
U03906,2,register,2024-01-18 22:00:00
U03906,3,exit,2024-01-20 00:00:00
U03907,0,landing,2024-01-01 00:00:00
U03907,1,browse,2024-01-01 22:00:00
U03907,2,register,2024-01-02 15:00:00
U03907,3,deposit,2024-01-03 10:00:00
U03907,4,exit,2024-01-04 14:00:00
U03908,0,landing,2024-01-20 00:00:00
U03908,1,exit,2024-01-20 09:00:00
U03909,0,landing,2024-01-09 00:00:00
U03909,1,browse,2024-01-09 04:00:00
U03909,2,exit,2024-01-09 12:00:00
U03910,0,landing,2024-01-05 00:00:00
U03910,1,exit,2024-01-05 17:00:00
U03911,0,landing,2024-01-07 00:00:00
U03911,1,browse,2024-01-08 00:00:00
U03911,2,register,2024-01-08 04:00:00
U03911,3,exit,2024-01-08 05:00:00
U03912,0,landing,2024-01-12 00:00:00
U03912,1,browse,2024-01-13 10:00:00
U03912,2,register,2024-01-13 14:00:00
U03912,3,deposit,2024-01-15 01:00:00
U03912,4,exit,2024-01-15 05:00:00
U03913,0,landing,2024-01-21 00:00:00
U03913,1,browse,2024-01-21 03:00:00
U03913,2,exit,2024-01-21 22:00:00
U03914,0,landing,2024-01-03 00:00:00
U03914,1,browse,2024-01-03 23:00:00
U03914,2,browse,2024-01-05 01:00:00
U03914,3,register,2024-01-06 02:00:00
U03914,4,deposit,2024-01-07 11:00:00
U03915,0,landing,2024-01-07 00:00:00
U03915,1,browse,2024-01-08 10:00:00
U03915,2,exit,2024-01-08 17:00:00
U03916,0,landing,2024-01-15 00:00:00
U03916,1,browse,2024-01-15 21:00:00
U03916,2,exit,2024-01-16 20:00:00
U03917,0,landing,2024-01-01 00:00:00
U03917,1,browse,2024-01-01 07:00:00
U03917,2,browse,2024-01-02 09:00:00
U03917,3,exit,2024-01-03 19:00:00
U03918,0,landing,2024-01-13 00:00:00
U03918,1,exit,2024-01-13 19:00:00
U03919,0,landing,2024-01-18 00:00:00
U03919,1,browse,2024-01-18 17:00:00
U03919,2,exit,2024-01-18 20:00:00
U03920,0,landing,2024-01-26 00:00:00
U03920,1,browse,2024-01-26 07:00:00
U03920,2,register,2024-01-27 09:00:00
U03920,3,exit,2024-01-28 19:00:00
U03921,0,landing,2024-01-14 00:00:00
U03921,1,browse,2024-01-14 06:00:00
U03921,2,register,2024-01-14 13:00:00
U03921,3,exit,2024-01-15 13:00:00
U03922,0,landing,2024-01-17 00:00:00
U03922,1,browse,2024-01-18 04:00:00
U03922,2,exit,2024-01-18 12:00:00
U03923,0,landing,2024-01-13 00:00:00
U03923,1,browse,2024-01-14 05:00:00
U03923,2,exit,2024-01-15 04:00:00
U03924,0,landing,2024-01-14 00:00:00
U03924,1,browse,2024-01-14 05:00:00
U03924,2,register,2024-01-15 12:00:00
U03924,3,deposit,2024-01-15 15:00:00
U03924,4,exit,2024-01-16 12:00:00
U03925,0,landing,2024-01-11 00:00:00
U03925,1,exit,2024-01-12 11:00:00
U03926,0,landing,2024-01-19 00:00:00
U03926,1,browse,2024-01-19 23:00:00
U03926,2,browse,2024-01-21 03:00:00
U03926,3,register,2024-01-22 00:00:00
U03926,4,deposit,2024-01-23 05:00:00
U03927,0,landing,2024-01-08 00:00:00
U03927,1,browse,2024-01-09 09:00:00
U03927,2,register,2024-01-09 20:00:00
U03927,3,exit,2024-01-10 15:00:00
U03928,0,landing,2024-01-25 00:00:00
U03928,1,browse,2024-01-26 07:00:00
U03928,2,register,2024-01-27 05:00:00
U03928,3,deposit,2024-01-27 08:00:00
U03928,4,exit,2024-01-27 13:00:00
U03929,0,landing,2024-01-18 00:00:00
U03929,1,browse,2024-01-19 08:00:00
U03929,2,register,2024-01-19 22:00:00
U03929,3,deposit,2024-01-19 23:00:00
U03929,4,exit,2024-01-20 12:00:00
U03930,0,landing,2024-01-27 00:00:00
U03930,1,browse,2024-01-28 06:00:00
U03930,2,register,2024-01-28 18:00:00
U03930,3,deposit,2024-01-30 01:00:00
U03930,4,exit,2024-01-31 02:00:00
U03931,0,landing,2024-01-09 00:00:00
U03931,1,browse,2024-01-09 21:00:00
U03931,2,exit,2024-01-10 02:00:00
U03932,0,landing,2024-01-06 00:00:00
U03932,1,browse,2024-01-06 21:00:00
U03932,2,exit,2024-01-07 06:00:00
U03933,0,landing,2024-01-12 00:00:00
U03933,1,exit,2024-01-12 20:00:00
U03934,0,landing,2024-01-27 00:00:00
U03934,1,browse,2024-01-27 13:00:00
U03934,2,register,2024-01-27 14:00:00
U03934,3,deposit,2024-01-29 01:00:00
U03934,4,exit,2024-01-30 08:00:00
U03935,0,landing,2024-01-27 00:00:00
U03935,1,browse,2024-01-27 15:00:00
U03935,2,register,2024-01-28 02:00:00
U03935,3,deposit,2024-01-29 09:00:00
U03935,4,exit,2024-01-30 16:00:00
U03936,0,landing,2024-01-04 00:00:00
U03936,1,browse,2024-01-04 08:00:00
U03936,2,exit,2024-01-05 17:00:00
U03937,0,landing,2024-01-16 00:00:00
U03937,1,browse,2024-01-17 09:00:00
U03937,2,exit,2024-01-18 10:00:00
U03938,0,landing,2024-01-03 00:00:00
U03938,1,browse,2024-01-03 10:00:00
U03938,2,register,2024-01-03 15:00:00
U03938,3,deposit,2024-01-03 19:00:00
U03938,4,exit,2024-01-04 05:00:00
U03939,0,landing,2024-01-16 00:00:00
U03939,1,browse,2024-01-16 14:00:00
U03939,2,register,2024-01-16 18:00:00
U03939,3,exit,2024-01-17 17:00:00
U03940,0,landing,2024-01-22 00:00:00
U03940,1,browse,2024-01-23 05:00:00
U03940,2,exit,2024-01-24 12:00:00
U03941,0,landing,2024-01-23 00:00:00
U03941,1,browse,2024-01-24 04:00:00
U03941,2,exit,2024-01-24 12:00:00
U03942,0,landing,2024-01-13 00:00:00
U03942,1,browse,2024-01-14 00:00:00
U03942,2,exit,2024-01-15 04:00:00
U03943,0,landing,2024-01-14 00:00:00
U03943,1,browse,2024-01-14 19:00:00
U03943,2,exit,2024-01-14 22:00:00
U03944,0,landing,2024-01-07 00:00:00
U03944,1,browse,2024-01-07 19:00:00
U03944,2,register,2024-01-08 13:00:00
U03944,3,exit,2024-01-08 15:00:00
U03945,0,landing,2024-01-27 00:00:00
U03945,1,browse,2024-01-27 19:00:00
U03945,2,register,2024-01-28 04:00:00
U03945,3,exit,2024-01-29 05:00:00
U03946,0,landing,2024-01-20 00:00:00
U03946,1,browse,2024-01-20 13:00:00
U03946,2,exit,2024-01-21 01:00:00
U03947,0,landing,2024-01-20 00:00:00
U03947,1,browse,2024-01-20 01:00:00
U03947,2,browse,2024-01-21 07:00:00
U03947,3,register,2024-01-21 09:00:00
U03947,4,deposit,2024-01-22 09:00:00
U03948,0,landing,2024-01-04 00:00:00
U03948,1,browse,2024-01-04 22:00:00
U03948,2,register,2024-01-06 06:00:00
U03948,3,deposit,2024-01-06 14:00:00
U03948,4,exit,2024-01-06 20:00:00
U03949,0,landing,2024-01-11 00:00:00
U03949,1,exit,2024-01-11 03:00:00
U03950,0,landing,2024-01-30 00:00:00
U03950,1,browse,2024-01-30 10:00:00
U03950,2,browse,2024-01-31 13:00:00
U03950,3,register,2024-01-31 14:00:00
U03950,4,exit,2024-01-31 16:00:00
U03951,0,landing,2024-01-07 00:00:00
U03951,1,browse,2024-01-07 17:00:00
U03951,2,browse,2024-01-08 23:00:00
U03951,3,register,2024-01-09 21:00:00
U03951,4,exit,2024-01-11 03:00:00
U03952,0,landing,2024-01-30 00:00:00
U03952,1,exit,2024-01-30 14:00:00
U03953,0,landing,2024-01-07 00:00:00
U03953,1,browse,2024-01-07 23:00:00
U03953,2,exit,2024-01-09 07:00:00
U03954,0,landing,2024-01-20 00:00:00
U03954,1,exit,2024-01-20 12:00:00
U03955,0,landing,2024-01-03 00:00:00
U03955,1,browse,2024-01-03 17:00:00
U03955,2,exit,2024-01-04 18:00:00
U03956,0,landing,2024-01-14 00:00:00
U03956,1,browse,2024-01-15 01:00:00
U03956,2,exit,2024-01-15 20:00:00
U03957,0,landing,2024-01-03 00:00:00
U03957,1,browse,2024-01-04 08:00:00
U03957,2,register,2024-01-04 17:00:00
U03957,3,exit,2024-01-05 20:00:00
U03958,0,landing,2024-01-10 00:00:00
U03958,1,browse,2024-01-11 02:00:00
U03958,2,browse,2024-01-12 13:00:00
U03958,3,exit,2024-01-13 11:00:00
U03959,0,landing,2024-01-24 00:00:00
U03959,1,browse,2024-01-25 08:00:00
U03959,2,exit,2024-01-25 17:00:00
U03960,0,landing,2024-01-22 00:00:00
U03960,1,browse,2024-01-22 10:00:00
U03960,2,browse,2024-01-22 12:00:00
U03960,3,register,2024-01-23 23:00:00
U03960,4,exit,2024-01-25 01:00:00
U03961,0,landing,2024-01-13 00:00:00
U03961,1,browse,2024-01-13 02:00:00
U03961,2,browse,2024-01-13 23:00:00
U03961,3,exit,2024-01-14 05:00:00
U03962,0,landing,2024-01-05 00:00:00
U03962,1,browse,2024-01-06 08:00:00
U03962,2,register,2024-01-06 16:00:00
U03962,3,deposit,2024-01-07 18:00:00
U03962,4,exit,2024-01-08 07:00:00
U03963,0,landing,2024-01-07 00:00:00
U03963,1,browse,2024-01-07 16:00:00
U03963,2,exit,2024-01-08 13:00:00
U03964,0,landing,2024-01-28 00:00:00
U03964,1,exit,2024-01-28 14:00:00
U03965,0,landing,2024-01-07 00:00:00
U03965,1,browse,2024-01-07 01:00:00
U03965,2,exit,2024-01-07 07:00:00
U03966,0,landing,2024-01-02 00:00:00
U03966,1,exit,2024-01-02 03:00:00
U03967,0,landing,2024-01-08 00:00:00
U03967,1,browse,2024-01-08 05:00:00
U03967,2,exit,2024-01-09 10:00:00
U03968,0,landing,2024-01-10 00:00:00
U03968,1,browse,2024-01-11 11:00:00
U03968,2,exit,2024-01-11 14:00:00
U03969,0,landing,2024-01-11 00:00:00
U03969,1,browse,2024-01-11 18:00:00
U03969,2,exit,2024-01-11 23:00:00
U03970,0,landing,2024-01-06 00:00:00
U03970,1,browse,2024-01-06 04:00:00
U03970,2,exit,2024-01-06 19:00:00
U03971,0,landing,2024-01-14 00:00:00
U03971,1,browse,2024-01-14 06:00:00
U03971,2,register,2024-01-14 22:00:00
U03971,3,deposit,2024-01-16 01:00:00
U03971,4,exit,2024-01-17 03:00:00
U03972,0,landing,2024-01-03 00:00:00
U03972,1,browse,2024-01-03 09:00:00
U03972,2,register,2024-01-03 18:00:00
U03972,3,exit,2024-01-04 22:00:00
U03973,0,landing,2024-01-25 00:00:00
U03973,1,browse,2024-01-25 20:00:00
U03973,2,exit,2024-01-27 02:00:00
U03974,0,landing,2024-01-09 00:00:00
U03974,1,exit,2024-01-10 06:00:00
U03975,0,landing,2024-01-08 00:00:00
U03975,1,browse,2024-01-08 05:00:00
U03975,2,exit,2024-01-08 11:00:00
U03976,0,landing,2024-01-07 00:00:00
U03976,1,browse,2024-01-07 16:00:00
U03976,2,exit,2024-01-07 17:00:00
U03977,0,landing,2024-01-14 00:00:00
U03977,1,exit,2024-01-15 08:00:00
U03978,0,landing,2024-01-20 00:00:00
U03978,1,exit,2024-01-21 05:00:00
U03979,0,landing,2024-01-04 00:00:00
U03979,1,browse,2024-01-04 20:00:00
U03979,2,register,2024-01-05 05:00:00
U03979,3,exit,2024-01-06 09:00:00
U03980,0,landing,2024-01-21 00:00:00
U03980,1,browse,2024-01-21 02:00:00
U03980,2,register,2024-01-21 09:00:00
U03980,3,exit,2024-01-22 11:00:00
U03981,0,landing,2024-01-04 00:00:00
U03981,1,browse,2024-01-05 09:00:00
U03981,2,exit,2024-01-06 17:00:00
U03982,0,landing,2024-01-26 00:00:00
U03982,1,browse,2024-01-26 14:00:00
U03982,2,register,2024-01-27 17:00:00
U03982,3,deposit,2024-01-28 09:00:00
U03982,4,exit,2024-01-29 13:00:00
U03983,0,landing,2024-01-01 00:00:00
U03983,1,browse,2024-01-01 06:00:00
U03983,2,exit,2024-01-02 08:00:00
U03984,0,landing,2024-01-26 00:00:00
U03984,1,exit,2024-01-26 11:00:00
U03985,0,landing,2024-01-06 00:00:00
U03985,1,browse,2024-01-07 04:00:00
U03985,2,exit,2024-01-08 08:00:00
U03986,0,landing,2024-01-01 00:00:00
U03986,1,browse,2024-01-01 13:00:00
U03986,2,exit,2024-01-02 18:00:00
U03987,0,landing,2024-01-06 00:00:00
U03987,1,browse,2024-01-06 12:00:00
U03987,2,browse,2024-01-07 23:00:00
U03987,3,register,2024-01-08 00:00:00
U03987,4,exit,2024-01-09 06:00:00
U03988,0,landing,2024-01-19 00:00:00
U03988,1,browse,2024-01-20 11:00:00
U03988,2,exit,2024-01-20 18:00:00
U03989,0,landing,2024-01-15 00:00:00
U03989,1,browse,2024-01-15 10:00:00
U03989,2,exit,2024-01-16 14:00:00
U03990,0,landing,2024-01-10 00:00:00
U03990,1,browse,2024-01-10 02:00:00
U03990,2,exit,2024-01-10 15:00:00
U03991,0,landing,2024-01-12 00:00:00
U03991,1,exit,2024-01-13 11:00:00
U03992,0,landing,2024-01-30 00:00:00
U03992,1,browse,2024-01-30 19:00:00
U03992,2,browse,2024-01-31 03:00:00
U03992,3,register,2024-02-01 08:00:00
U03992,4,exit,2024-02-01 15:00:00
U03993,0,landing,2024-01-25 00:00:00
U03993,1,exit,2024-01-26 01:00:00
U03994,0,landing,2024-01-27 00:00:00
U03994,1,browse,2024-01-27 09:00:00
U03994,2,register,2024-01-28 08:00:00
U03994,3,deposit,2024-01-29 10:00:00
U03994,4,exit,2024-01-30 09:00:00
U03995,0,landing,2024-01-27 00:00:00
U03995,1,browse,2024-01-27 20:00:00
U03995,2,register,2024-01-29 06:00:00
U03995,3,exit,2024-01-30 10:00:00
U03996,0,landing,2024-01-23 00:00:00
U03996,1,browse,2024-01-23 12:00:00
U03996,2,register,2024-01-24 05:00:00
U03996,3,deposit,2024-01-24 23:00:00
U03996,4,exit,2024-01-25 11:00:00
U03997,0,landing,2024-01-16 00:00:00
U03997,1,browse,2024-01-16 23:00:00
U03997,2,exit,2024-01-18 05:00:00
U03998,0,landing,2024-01-21 00:00:00
U03998,1,exit,2024-01-21 15:00:00
U03999,0,landing,2024-01-01 00:00:00
U03999,1,browse,2024-01-01 08:00:00
U03999,2,exit,2024-01-01 15:00:00
U04000,0,landing,2024-01-03 00:00:00
U04000,1,browse,2024-01-04 09:00:00
U04000,2,browse,2024-01-05 11:00:00
U04000,3,exit,2024-01-05 14:00:00
U04001,0,landing,2024-01-01 00:00:00
U04001,1,browse,2024-01-02 02:00:00
U04001,2,browse,2024-01-03 01:00:00
U04001,3,exit,2024-01-03 11:00:00
